,code,market_cap,SMB,BM,HML,price,nextPrice,up,pubDate,date
260,600548.XSHG,204.11,M,0.36854317267700004,H,6.1185,5.974,NO,2007-04-30,2007-05-01
261,600117.XSHG,60.38,S,0.371820193489,H,7.7205,13.9155,YES,2007-04-27,2007-05-01
262,000875.XSHE,63.73,S,0.37406436672300003,H,6.695,6.355,NO,2007-04-27,2007-05-01
263,000778.XSHE,142.92,M,0.376826559544,H,4.4505,4.125,NO,2007-04-17,2007-05-01
264,000709.XSHE,268.33,B,0.38356814023900004,H,5.5184999999999995,9.7255,YES,2007-04-28,2007-05-01
265,000761.XSHE,418.66,B,0.391926812222,H,9.4985,9.439,NO,2007-04-26,2007-05-01
266,600863.XSHG,157.11,M,0.393178228248,H,2.4255,2.044,NO,2007-04-25,2007-05-01
267,000729.XSHE,159.53,M,0.39399977735200004,H,6.0915,8.6175,YES,2007-04-25,2007-05-01
268,600795.XSHG,370.58,B,0.398535326654,H,2.3049999999999997,2.715,NO,2007-04-20,2007-05-01
269,000601.XSHE,67.65,S,0.407999811049,H,5.5985,4.6905,NO,2007-04-30,2007-05-01
270,600569.XSHG,165.09,M,0.41343422517399997,H,6.468,7.6739999999999995,NO,2007-04-18,2007-05-01
271,600104.XSHG,942.04,B,0.41405828590899996,H,7.253,7.979,NO,2007-04-28,2007-05-01
272,600808.XSHG,515.13,B,0.421530421955,H,6.6945,6.64,NO,2007-04-26,2007-05-01
273,600498.XSHG,58.96,S,0.43051784657700004,H,5.7385,5.532500000000001,NO,2007-04-26,2007-05-01
274,600307.XSHG,93.21,S,0.45411857199600003,H,4.1205,7.2625,YES,2007-04-24,2007-05-01
275,000027.XSHE,188.79,M,0.461963250922,H,6.205,5.979,NO,2007-04-27,2007-05-01
276,600019.XSHG,1957.84,B,0.462599759312,H,7.7225,9.8095,YES,2007-04-26,2007-05-01
277,000717.XSHE,114.53,M,0.476754842417,H,7.3885000000000005,8.2235,NO,2007-04-24,2007-05-01
278,000488.XSHE,166.18,M,0.509052463885,H,7.31,11.607,YES,2007-04-30,2007-05-01
279,600060.XSHG,57.92,S,0.512755817315,H,3.9625,3.808,NO,2007-04-26,2007-05-01
280,600001.XSHG,222.22,B,0.522519429044,H,6.8215,7.042999999999999,NO,2007-04-18,2007-05-01
281,600839.XSHG,176.72,M,0.547188928769,H,3.9924999999999997,3.5105000000000004,NO,2007-04-26,2007-05-01
282,000932.XSHE,220.83,B,0.615626077583,H,8.7265,8.9435,NO,2007-04-28,2007-05-01
283,600021.XSHG,147.75,M,0.620380506531,H,5.8425,5.2155000000000005,NO,2007-04-23,2007-05-01
284,600050.XSHG,1201.85,B,0.641451300961,H,5.079,8.1645,YES,2007-04-27,2007-05-01
285,600875.XSHG,357.93,B,0.041781249255,L,21.076,18.8925,YES,2008-04-30,2008-05-01
286,600519.XSHG,1728.38,B,0.053726270969000005,L,118.9495,74.2675,NO,2008-04-22,2008-05-01
287,000792.XSHE,667.77,B,0.057776863997,L,52.7905,34.996,NO,2008-04-21,2008-05-01
288,000568.XSHE,530.68,B,0.060740057822,L,27.708,15.8685,NO,2008-04-19,2008-05-01
289,002024.XSHE,797.87,B,0.062452013266,L,11.61,8.5725,YES,2008-04-29,2008-05-01
290,600550.XSHG,422.89,B,0.06263891613099999,L,31.4645,33.015,YES,2008-04-30,2008-05-01
291,600158.XSHG,205.56,M,0.068879580503,L,20.768500000000003,9.079,NO,2008-04-19,2008-05-01
292,600115.XSHG,521.74,B,0.07001475992600001,L,11.481,5.285,NO,2008-04-29,2008-05-01
293,002128.XSHE,274.95,M,0.07770913406600001,L,14.0015,10.692499999999999,YES,2008-04-19,2008-05-01
294,600583.XSHG,467.41,B,0.08754210787000001,L,11.8615,8.447500000000002,YES,2008-04-24,2008-05-01
295,000423.XSHE,151.73,M,0.087814135472,L,23.524,15.5885,NO,2008-04-18,2008-05-01
296,600309.XSHG,440.62,B,0.091279351018,L,15.2165,8.9925,NO,2008-04-15,2008-05-01
297,000718.XSHE,99.67,S,0.092502244701,L,5.0335,4.8705,YES,2008-04-18,2008-05-01
298,600779.XSHG,146.17,M,0.09634463882099999,L,25.5285,12.843499999999999,NO,2008-04-26,2008-05-01
299,000858.XSHE,1079.95,B,0.098541090395,L,22.1115,13.7335,NO,2008-04-23,2008-05-01
300,600547.XSHG,211.68,M,0.099240656495,L,15.4115,18.968,YES,2008-04-24,2008-05-01
301,600596.XSHG,181.02,M,0.102195149505,L,26.439,15.6405,NO,2008-04-25,2008-05-01
302,600161.XSHG,69.59,S,0.104807284722,L,11.304,14.325,YES,2008-04-25,2008-05-01
303,600132.XSHG,96.57,S,0.10497664815199999,L,19.353,18.8215,YES,2008-04-26,2008-05-01
304,600109.XSHG,250.66,M,0.107202444456,L,8.9185,8.8505,YES,2008-04-28,2008-05-01
305,601699.XSHG,416.94,B,0.110114002521,L,10.7655,9.435,YES,2008-04-28,2008-05-01
306,000538.XSHE,139.79,M,0.11075485530899999,L,13.547,17.764000000000003,YES,2008-04-28,2008-05-01
307,000960.XSHE,228.68,M,0.11117150749600001,L,25.572499999999998,14.2335,NO,2008-04-22,2008-05-01
308,600497.XSHG,218.32,M,0.112083086016,L,8.5055,5.1935,NO,2008-04-25,2008-05-01
309,000983.XSHE,618.0,B,0.114276013981,L,16.408,14.099,YES,2008-04-21,2008-05-01
310,000937.XSHE,355.76,B,0.11846240646299999,L,13.9055,7.816,NO,2008-04-18,2008-05-01
311,600598.XSHG,372.62,B,0.119904968562,L,17.0085,11.699,YES,2008-04-23,2008-05-01
312,600643.XSHG,90.43,S,0.121221024472,L,7.834,7.6085,YES,2008-04-29,2008-05-01
313,000612.XSHE,154.33,M,0.12140756312899999,L,14.9875,6.4795,NO,2008-04-15,2008-05-01
314,600150.XSHG,854.04,B,0.122325306505,L,56.528999999999996,27.3205,NO,2008-04-25,2008-05-01
315,002122.XSHE,161.6,M,0.122532985471,L,14.117,14.798,YES,2008-04-29,2008-05-01
316,600660.XSHG,262.59,M,0.122689096041,L,9.180499999999999,4.894,NO,2008-04-22,2008-05-01
317,000895.XSHE,226.82,M,0.124719297622,L,9.180499999999999,8.326,YES,2008-04-24,2008-05-01
318,600111.XSHG,165.22,M,0.125388053789,L,4.159,3.9085,YES,2008-04-25,2008-05-01
319,600585.XSHG,940.33,B,0.126994717248,L,16.0145,11.2005,YES,2008-04-22,2008-05-01
320,600770.XSHG,78.33,S,0.127947680911,L,8.599,5.852,YES,2008-04-25,2008-05-01
321,000527.XSHE,421.71,B,0.128165691435,L,12.947,7.226,NO,2008-04-25,2008-05-01
322,000157.XSHE,320.78,B,0.128297323763,L,4.617,4.79,YES,2008-04-30,2008-05-01
323,600685.XSHG,204.2,M,0.132706816479,L,30.3065,15.1695,NO,2008-04-25,2008-05-01
324,000652.XSHE,182.34,M,0.133792883679,L,11.242,7.1825,NO,2008-04-30,2008-05-01
325,601666.XSHG,490.93,B,0.136327539728,L,17.746,9.053999999999998,NO,2008-04-24,2008-05-01
326,000069.XSHE,424.62,B,0.137861964187,L,7.15,5.404,YES,2008-04-26,2008-05-01
327,600415.XSHG,122.46,M,0.138004958079,L,2.917,3.7325,YES,2008-04-29,2008-05-01
328,000562.XSHE,423.75,B,0.13994300564,L,11.268,8.0,YES,2008-04-25,2008-05-01
329,600031.XSHG,378.94,B,0.141898203551,L,4.861000000000001,4.734999999999999,YES,2008-04-29,2008-05-01
330,600432.XSHG,198.42,M,0.14260476132000002,L,25.929499999999997,14.5605,NO,2008-04-28,2008-05-01
331,600748.XSHG,189.87,M,0.145136660182,L,15.141,9.8315,NO,2008-04-30,2008-05-01
332,600036.XSHG,5148.98,B,0.145197694914,L,17.5285,8.385,NO,2008-04-23,2008-05-01
333,600997.XSHG,256.97,M,0.14625064646299998,L,19.217,10.4585,NO,2008-04-19,2008-05-01
334,600739.XSHG,323.17,B,0.147411791752,L,22.628,16.4335,YES,2008-04-29,2008-05-01
335,601628.XSHG,10370.3203,B,0.147576920593,L,27.7205,20.1895,YES,2008-04-28,2008-05-01
336,000425.XSHE,79.31,S,0.148172246145,L,2.674,4.4975000000000005,YES,2008-04-28,2008-05-01
337,600635.XSHG,206.85,M,0.150228543017,L,7.7645,6.292,YES,2008-04-29,2008-05-01
338,600428.XSHG,247.34,M,0.151600544332,L,15.1095,8.716000000000001,NO,2008-04-25,2008-05-01
339,600088.XSHG,55.04,S,0.153800892791,L,16.2775,8.6165,NO,2008-04-28,2008-05-01
340,601808.XSHG,1164.74,B,0.155475104485,L,21.0795,13.317499999999999,NO,2008-04-30,2008-05-01
341,000651.XSHE,404.19,B,0.155656701502,L,4.876,4.4675,YES,2008-04-23,2008-05-01
342,601088.XSHG,9622.5996,B,0.156308075898,L,28.884,14.94,NO,2008-04-25,2008-05-01
343,600110.XSHG,97.63,S,0.160268066375,L,10.148,5.672499999999999,NO,2008-04-22,2008-05-01
344,600600.XSHG,366.82,B,0.161540714511,L,24.4925,20.6175,YES,2008-04-30,2008-05-01
345,600809.XSHG,85.59,S,0.166229011435,L,8.628499999999999,7.8065,YES,2008-04-22,2008-05-01
346,000933.XSHE,226.55,M,0.166358640001,L,12.0715,7.0024999999999995,NO,2008-04-22,2008-05-01
347,600874.XSHG,179.97,M,0.167141071712,L,10.986,5.8205,NO,2008-04-30,2008-05-01
348,600143.XSHG,163.47,M,0.169720826285,L,7.194,4.758,NO,2008-04-29,2008-05-01
349,600271.XSHG,185.45,M,0.16988981633000003,L,7.927,7.162,YES,2008-04-26,2008-05-01
350,601001.XSHG,270.22,M,0.170473243253,L,15.968,10.787500000000001,YES,2008-04-29,2008-05-01
351,600000.XSHG,1834.28,B,0.171288119557,L,6.641,5.0715,YES,2008-04-26,2008-05-01
352,600123.XSHG,195.52,M,0.171310713114,L,12.868500000000001,10.9115,YES,2008-04-23,2008-05-01
353,600837.XSHG,2138.8201,B,0.174545683128,L,17.995,11.704,NO,2008-04-10,2008-05-01
354,600325.XSHG,133.33,M,0.176856137375,L,10.121500000000001,7.936,YES,2008-04-29,2008-05-01
355,000528.XSHE,139.89,M,0.17756464957,L,12.81,8.044,NO,2008-04-26,2008-05-01
356,600591.XSHG,92.79,S,0.178650725255,L,9.15,4.86,NO,2008-04-26,2008-05-01
357,601111.XSHG,1816.88,B,0.179055818461,L,14.2335,5.9675,NO,2008-04-25,2008-05-01
358,600348.XSHG,209.19,M,0.179109891882,L,7.042,7.402,YES,2008-04-26,2008-05-01
359,000401.XSHE,164.44,M,0.179506920225,L,16.2945,14.7035,YES,2008-04-22,2008-05-01
360,000060.XSHE,216.31,M,0.18060390125700002,L,10.2585,7.751,YES,2008-04-22,2008-05-01
361,600026.XSHG,1085.71,B,0.180750234096,L,25.857999999999997,10.7955,NO,2008-04-23,2008-05-01
362,600089.XSHG,199.5,M,0.18082609403499997,L,7.150499999999999,12.021,YES,2008-04-23,2008-05-01
363,600108.XSHG,106.94,S,0.182654296185,L,7.1205,4.516,NO,2008-04-25,2008-05-01
364,600718.XSHG,180.57,M,0.183254098565,L,13.551,12.6675,YES,2008-04-29,2008-05-01
365,601006.XSHG,2139.8701,B,0.185170382603,L,10.795,6.026,NO,2008-04-29,2008-05-01
366,601168.XSHG,582.64,B,0.185886347654,L,21.538,11.873,NO,2008-04-26,2008-05-01
367,600616.XSHG,69.42,S,0.187041378601,L,14.579,10.846499999999999,YES,2008-04-26,2008-05-01
368,601919.XSHG,3190.54,B,0.187634564391,L,27.700499999999998,11.487,NO,2008-04-30,2008-05-01
369,600066.XSHG,106.42,S,0.189236781305,L,4.772,3.0549999999999997,NO,2008-04-24,2008-05-01
370,600118.XSHG,72.21,S,0.18966531856600002,L,6.0135000000000005,5.984500000000001,YES,2008-04-29,2008-05-01
371,600362.XSHG,1034.11,B,0.189943244164,L,28.054000000000002,20.8535,YES,2008-04-23,2008-05-01
372,601318.XSHG,5068.0898,B,0.190783917359,M,26.715,17.5575,NO,2008-04-30,2008-05-01
373,600895.XSHG,162.53,M,0.19149074210099998,M,12.4405,13.1465,YES,2008-04-26,2008-05-01
374,600037.XSHG,209.92,M,0.192050269968,M,18.245,9.5435,NO,2008-04-24,2008-05-01
375,600747.XSHG,74.61,S,0.19304638684099998,M,7.455,4.33,NO,2008-04-30,2008-05-01
376,600188.XSHG,1086.47,B,0.193888849651,M,17.491500000000002,11.807500000000001,YES,2008-04-29,2008-05-01
377,000012.XSHE,231.42,M,0.195094413435,M,7.849,7.590999999999999,YES,2008-04-16,2008-05-01
378,600508.XSHG,159.72,M,0.196645504132,M,18.5155,13.692499999999999,YES,2008-04-28,2008-05-01
379,600190.XSHG,73.04,S,0.196886586798,M,5.537,5.3245000000000005,YES,2008-04-28,2008-05-01
380,600220.XSHG,149.27,M,0.20017671350400001,M,7.834,5.875,YES,2008-04-25,2008-05-01
381,000897.XSHE,141.86,M,0.20023382967599998,M,8.2995,5.0075,NO,2008-04-28,2008-05-01
382,600812.XSHG,73.03,S,0.200884409218,M,7.0275,9.1515,YES,2008-04-30,2008-05-01
383,600208.XSHG,217.28,M,0.201055859745,M,4.355499999999999,4.207,YES,2008-04-22,2008-05-01
384,600489.XSHG,214.11,M,0.202343183768,M,8.028,6.9725,YES,2008-04-23,2008-05-01
385,601991.XSHG,1635.13,B,0.204521293133,M,11.250499999999999,6.1645,NO,2008-04-30,2008-05-01
386,601166.XSHG,2038.5,B,0.20613238047600002,M,10.207,6.338,NO,2008-04-25,2008-05-01
387,600256.XSHG,125.93,M,0.206272716089,M,2.33,2.5815,YES,2008-04-22,2008-05-01
388,000001.XSHE,679.31,B,0.206700681375,M,7.4575,5.457,YES,2008-04-24,2008-05-01
389,600005.XSHG,1327.76,B,0.20703659352499998,M,12.7675,6.0504999999999995,NO,2008-04-22,2008-05-01
390,600030.XSHG,2628.3201,B,0.20835379259599998,M,17.448999999999998,13.3625,YES,2008-04-28,2008-05-01
391,000029.XSHE,55.84,S,0.208657053871,M,6.1265,3.8135000000000003,NO,2008-04-28,2008-05-01
392,000031.XSHE,171.85,M,0.210752078171,M,10.1475,6.6235,NO,2008-04-29,2008-05-01
393,000951.XSHE,130.67,M,0.211183585419,M,16.5365,12.2805,YES,2008-04-21,2008-05-01
394,000878.XSHE,350.62,B,0.21133112061999998,M,29.764,20.435,YES,2008-04-30,2008-05-01
395,000410.XSHE,64.37,S,0.21136088083700003,M,12.395,7.4825,NO,2008-04-25,2008-05-01
396,000002.XSHE,1674.71,B,0.21185671508200002,M,12.459,6.7295,NO,2008-04-25,2008-05-01
397,601600.XSHG,2946.99,B,0.21316586238899998,M,20.835500000000003,10.375,NO,2008-04-23,2008-05-01
398,000839.XSHE,240.71,M,0.21366328812899998,M,5.4925,4.782,YES,2008-04-28,2008-05-01
399,000969.XSHE,99.81,S,0.217482328935,M,11.572,10.712,YES,2008-04-19,2008-05-01
400,600196.XSHG,197.3,M,0.21909834268300002,M,9.161,8.1545,YES,2008-04-28,2008-05-01
401,600717.XSHG,342.83,B,0.219660105561,M,17.366,10.2275,NO,2008-04-29,2008-05-01
402,000503.XSHE,62.17,S,0.21967162171799998,M,7.406499999999999,5.503,YES,2008-04-30,2008-05-01
403,600595.XSHG,111.93,S,0.219678944456,M,8.331,4.46,NO,2008-04-19,2008-05-01
404,600320.XSHG,534.99,B,0.22046179299199997,M,12.4895,8.944500000000001,YES,2008-04-29,2008-05-01
405,600797.XSHG,69.76,S,0.222566598689,M,9.3215,5.108,NO,2008-04-30,2008-05-01
406,002142.XSHE,372.75,B,0.223290514286,M,7.4295,4.9719999999999995,YES,2008-04-29,2008-05-01
407,600331.XSHG,214.24,M,0.223554575299,M,26.969499999999996,14.66,NO,2008-04-30,2008-05-01
408,600653.XSHG,89.07,S,0.224951816646,M,5.031000000000001,3.2664999999999997,NO,2008-04-25,2008-05-01
409,601003.XSHG,226.1,M,0.225079790828,M,7.766,4.358,NO,2008-04-16,2008-05-01
410,600151.XSHG,66.92,S,0.22557856445099997,M,8.611,9.6665,YES,2008-04-29,2008-05-01
411,600087.XSHG,193.19,M,0.22622072657900003,M,6.044499999999999,3.125,NO,2008-04-15,2008-05-01
412,601857.XSHG,33071.8906,B,0.22670129089299998,M,13.739,9.158999999999999,YES,2008-04-29,2008-05-01
413,600015.XSHG,609.42,B,0.227282403407,M,5.8955,4.3215,YES,2008-04-30,2008-05-01
414,000682.XSHE,59.37,S,0.22735715281899999,M,6.156000000000001,3.7015000000000002,NO,2008-04-23,2008-05-01
415,000063.XSHE,593.46,B,0.228902728424,M,14.198,12.1605,YES,2008-04-25,2008-05-01
416,600316.XSHG,84.39,S,0.23052081219,M,14.9255,11.217500000000001,YES,2008-04-18,2008-05-01
417,000061.XSHE,104.17,S,0.230798196243,M,7.725,4.8795,NO,2008-04-23,2008-05-01
418,000680.XSHE,119.95,M,0.231568706183,M,8.973500000000001,7.3309999999999995,YES,2008-04-29,2008-05-01
419,600048.XSHG,563.06,B,0.232592782453,M,5.5344999999999995,4.976,YES,2008-04-18,2008-05-01
420,600456.XSHG,167.8,M,0.234174256528,M,38.214,18.552500000000002,NO,2008-04-23,2008-05-01
421,600628.XSHG,68.5,S,0.237886748029,M,11.368,9.0545,YES,2008-04-29,2008-05-01
422,600611.XSHG,183.14,M,0.23979607025400002,M,6.658,5.602,YES,2008-04-29,2008-05-01
423,601588.XSHG,353.54,B,0.24256556250300002,M,9.7935,4.1875,NO,2008-04-25,2008-05-01
424,600183.XSHG,94.94,S,0.24264870663199997,M,5.641,4.0975,YES,2008-04-30,2008-05-01
425,000301.XSHE,95.39,S,0.24347537801199998,M,7.5535,4.439,NO,2008-04-24,2008-05-01
426,600832.XSHG,267.05,M,0.244519036678,M,7.566,9.517,YES,2008-04-30,2008-05-01
427,600535.XSHG,82.23,S,0.24474738439,M,7.6455,6.7379999999999995,YES,2008-04-19,2008-05-01
428,000800.XSHE,246.89,M,0.249269572004,M,12.945,13.5265,YES,2008-04-28,2008-05-01
429,600058.XSHG,367.24,B,0.25282988407900003,M,29.320999999999998,17.201,NO,2008-04-23,2008-05-01
430,600879.XSHG,105.71,S,0.253226479158,M,5.718500000000001,3.7415,NO,2008-04-26,2008-05-01
431,601328.XSHG,5306.0898,B,0.255787225254,M,6.237500000000001,4.1045,NO,2008-04-30,2008-05-01
432,601398.XSHG,22245.6602,B,0.256648270164,M,3.9295,2.54,NO,2008-04-30,2008-05-01
433,000828.XSHE,98.75,S,0.256686105924,M,8.0935,4.0685,NO,2008-04-15,2008-05-01
434,000793.XSHE,100.65,S,0.256863605048,M,7.309,4.3245000000000005,NO,2008-04-23,2008-05-01
435,000338.XSHE,365.24,B,0.2575728747,M,3.5885,2.9295,YES,2008-04-30,2008-05-01
436,000422.XSHE,125.56,M,0.25845565586999997,M,16.2075,8.282499999999999,NO,2008-04-22,2008-05-01
437,600675.XSHG,134.05,M,0.2598319541,M,7.469,6.3495,YES,2008-04-25,2008-05-01
438,600601.XSHG,105.83,S,0.261202651816,M,5.2715,3.3645,NO,2008-04-19,2008-05-01
439,000829.XSHE,77.37,S,0.261600805499,M,8.2355,5.34,NO,2008-04-28,2008-05-01
440,600597.XSHG,98.46,S,0.262074971358,M,9.089,6.142,YES,2008-04-30,2008-05-01
441,000559.XSHE,95.58,S,0.264441298973,M,3.4765,2.674,YES,2008-04-23,2008-05-01
442,601169.XSHG,1074.88,B,0.264665758845,M,5.0295000000000005,3.9175,YES,2008-04-30,2008-05-01
443,600694.XSHG,114.52,S,0.270274645715,M,36.085,21.270000000000003,NO,2008-04-23,2008-05-01
444,000550.XSHE,140.53,M,0.271254436285,M,11.285,11.043,YES,2008-04-24,2008-05-01
445,601872.XSHG,333.73,B,0.271334278306,M,7.399,4.6375,NO,2008-04-28,2008-05-01
446,600663.XSHG,332.26,B,0.271869464832,M,10.940999999999999,12.972000000000001,YES,2008-04-26,2008-05-01
447,000758.XSHE,123.65,M,0.272733804641,M,6.9765,3.9705000000000004,NO,2008-04-26,2008-05-01
448,600662.XSHG,57.26,S,0.27461980546500003,M,6.402,5.4525,YES,2008-04-26,2008-05-01
449,600009.XSHG,432.79,B,0.275627958605,M,19.855,12.033000000000001,NO,2008-04-28,2008-05-01
450,000630.XSHE,220.95,M,0.27605610628000005,M,3.2,2.7645,YES,2008-04-23,2008-05-01
451,600266.XSHG,130.42,M,0.277335470233,M,10.149000000000001,7.715999999999999,YES,2008-04-26,2008-05-01
452,600007.XSHG,147.37,M,0.27832797936500003,M,12.9275,7.8999999999999995,NO,2008-04-30,2008-05-01
453,600639.XSHG,118.64,M,0.278812656863,M,12.886,11.571000000000002,YES,2008-04-25,2008-05-01
454,000970.XSHE,50.25,S,0.279153786269,M,5.0995,3.4855,YES,2008-04-26,2008-05-01
455,600029.XSHG,553.33,B,0.279760722063,M,8.278500000000001,4.9405,NO,2008-04-21,2008-05-01
456,600125.XSHG,79.0,S,0.27980851848099997,M,5.7755,5.535,YES,2008-04-23,2008-05-01
457,600780.XSHG,56.74,S,0.280936327255,M,6.641500000000001,4.522,YES,2008-04-16,2008-05-01
458,000807.XSHE,129.08,M,0.281146879185,M,9.0225,5.6080000000000005,NO,2008-04-21,2008-05-01
459,600881.XSHG,185.3,M,0.28176124911,M,8.095,6.977,YES,2008-04-25,2008-05-01
460,600008.XSHG,254.1,M,0.284264105883,M,5.343500000000001,2.702,NO,2008-04-24,2008-05-01
461,000046.XSHE,296.54,M,0.284500922267,M,6.93,4.849,YES,2008-04-17,2008-05-01
462,000927.XSHE,119.8,M,0.28543926618500004,M,7.42,5.804,YES,2008-04-28,2008-05-01
463,600868.XSHG,77.44,S,0.286133875277,M,4.657,3.144,YES,2008-04-30,2008-05-01
464,600357.XSHG,127.0,M,0.286865980472,M,13.975,7.779999999999999,NO,2008-04-25,2008-05-01
465,600761.XSHG,72.6,S,0.288734154829,M,8.742999999999999,4.2235,NO,2008-04-29,2008-05-01
466,000751.XSHE,92.25,S,0.291324475664,M,9.16,5.73,NO,2008-04-23,2008-05-01
467,600117.XSHG,104.66,S,0.2913992667,M,13.9155,6.893000000000001,NO,2008-04-24,2008-05-01
468,000088.XSHE,134.83,M,0.293327218741,M,5.7135,3.7465,NO,2008-04-30,2008-05-01
469,600221.XSHG,296.89,M,0.294848487726,M,3.9455,2.326,NO,2008-04-29,2008-05-01
470,600978.XSHG,84.19,S,0.296011006501,M,6.835,3.99,NO,2008-04-25,2008-05-01
471,000729.XSHE,221.37,M,0.29776291933800003,M,8.6175,6.1525,YES,2008-04-26,2008-05-01
472,000709.XSHE,428.33,B,0.29857209275400004,M,9.7255,5.281499999999999,NO,2008-04-29,2008-05-01
473,600016.XSHG,1648.89,B,0.299073527779,M,4.6015,2.8905000000000003,NO,2008-04-25,2008-05-01
474,600638.XSHG,84.12,S,0.301209492781,M,15.206499999999998,12.457,YES,2008-04-19,2008-05-01
475,000917.XSHE,77.58,S,0.301684212524,M,8.027000000000001,7.2535,YES,2008-04-22,2008-05-01
476,002110.XSHE,95.39,S,0.302529471272,M,15.727,8.620999999999999,NO,2008-04-24,2008-05-01
477,000786.XSHE,69.19,S,0.30422231965999996,M,5.0015,4.3185,YES,2008-04-24,2008-05-01
478,600500.XSHG,208.88,M,0.304739534814,M,12.2315,9.238,YES,2008-04-28,2008-05-01
479,600022.XSHG,196.27,M,0.305752452711,M,6.006,3.0564999999999998,NO,2008-04-19,2008-05-01
480,600820.XSHG,77.38,S,0.306101970028,M,5.1345,5.166,YES,2008-04-25,2008-05-01
481,601998.XSHG,2806.5,B,0.306641723884,M,5.276,3.5925000000000002,YES,2008-04-30,2008-05-01
482,600528.XSHG,129.5,M,0.30767708911200004,M,8.312,9.246500000000001,YES,2008-04-29,2008-05-01
483,600501.XSHG,36.69,S,0.307894225752,M,9.542000000000002,6.224,NO,2008-04-30,2008-05-01
484,600350.XSHG,279.2,M,0.308810805983,M,5.607,3.8475,YES,2008-04-26,2008-05-01
485,600004.XSHG,185.72,M,0.308857050738,M,7.6160000000000005,4.589,NO,2008-04-30,2008-05-01
486,000024.XSHE,300.1,M,0.309839190766,M,16.793,14.866,YES,2008-04-15,2008-05-01
487,600017.XSHG,90.97,S,0.311902353075,M,4.38,3.821,YES,2008-04-08,2008-05-01
488,600282.XSHG,145.27,M,0.312406164144,M,7.772,3.9085,NO,2008-04-30,2008-05-01
489,600028.XSHG,10889.8301,B,0.312522770789,M,6.7755,5.218,YES,2008-04-28,2008-05-01
490,600210.XSHG,102.58,S,0.314898511829,M,5.712,3.916,YES,2008-04-19,2008-05-01
491,600033.XSHG,136.57,M,0.3182823817,H,4.338,3.0285,YES,2008-04-30,2008-05-01
492,600068.XSHG,165.71,M,0.318486078702,H,4.703,5.224,YES,2008-04-29,2008-05-01
493,600177.XSHG,393.22,B,0.321566753897,H,7.746499999999999,5.1725,YES,2008-04-30,2008-05-01
494,600835.XSHG,181.02,M,0.323522587437,H,14.802,10.824,YES,2008-04-25,2008-05-01
495,000900.XSHE,99.83,S,0.327446380852,H,5.335,3.654,YES,2008-04-25,2008-05-01
496,600649.XSHG,221.04,M,0.33004532309,H,7.98,7.9944999999999995,YES,2008-04-30,2008-05-01
497,000089.XSHE,141.98,M,0.332769321748,H,7.8145,6.0975,YES,2008-04-29,2008-05-01
498,600153.XSHG,156.64,M,0.332903846037,H,5.468999999999999,4.751,YES,2008-04-30,2008-05-01
499,000581.XSHE,79.31,S,0.333309686215,H,8.9335,6.234999999999999,YES,2008-04-25,2008-05-01
500,600631.XSHG,165.92,M,0.334203189802,H,14.064,11.6255,YES,2008-04-30,2008-05-01
501,600308.XSHG,116.75,M,0.334632192548,H,11.29,5.267,NO,2008-04-26,2008-05-01
502,600961.XSHG,68.68,S,0.335815490645,H,12.553,7.931000000000001,NO,2008-04-22,2008-05-01
503,000825.XSHE,554.06,B,0.336038226366,H,9.6935,5.4265,NO,2008-04-30,2008-05-01
504,000629.XSHE,324.07,B,0.338903420365,H,6.6205,6.2385,YES,2008-04-29,2008-05-01
505,600085.XSHG,102.73,S,0.339121990281,H,7.0495,6.02,YES,2008-04-28,2008-05-01
506,600811.XSHG,134.52,M,0.341518718859,H,6.004,4.5835,YES,2008-04-30,2008-05-01
507,000768.XSHE,256.77,M,0.341934180771,H,10.125,9.769,YES,2008-04-24,2008-05-01
508,600887.XSHG,140.41,M,0.34307514296400005,H,2.5645,2.003,YES,2008-04-29,2008-05-01
509,601009.XSHG,303.98,M,0.34322836209299995,H,3.332,2.8775,YES,2008-04-30,2008-05-01
510,600307.XSHG,142.83,M,0.34421874627,H,7.2625,3.768,NO,2008-04-28,2008-05-01
511,601002.XSHG,48.15,S,0.348678342429,H,6.6695,7.454000000000001,YES,2008-04-23,2008-05-01
512,000708.XSHE,49.21,S,0.351606148383,H,9.1035,5.763999999999999,NO,2008-04-22,2008-05-01
513,601988.XSHG,13326.5596,B,0.35548408690800004,H,3.151,2.191,YES,2008-04-29,2008-05-01
514,600100.XSHG,189.65,M,0.35989527295900003,H,10.36,7.210000000000001,YES,2008-04-30,2008-05-01
515,600688.XSHG,579.6,B,0.360714756947,H,5.301,4.1575,YES,2008-04-28,2008-05-01
516,600010.XSHG,404.03,B,0.361095075417,H,2.169,1.257,NO,2008-04-29,2008-05-01
517,000021.XSHE,97.89,S,0.36360266811700004,H,7.1345,4.7875,YES,2008-04-29,2008-05-01
518,000898.XSHE,1555.48,B,0.363945541124,H,18.2875,7.8945,NO,2008-04-15,2008-05-01
